chat_id,user_id,sent_at,tag,emotion,channel,status
chat_ac3be1f4eb,usr_eef454d5314a,2025-07-04 13:02:35,Payment,neutral,email,resolved
chat_d0655a0dcd,usr_26a04df2d8f3,2025-07-04 20:43:52,Praise,neutral,email,in_progress
chat_269221a6b7,usr_f144840d8601,2025-07-04 14:41:43,Feature Suggestion,positive,kakao,resolved
chat_7d23db68b3,usr_40f7ace78d4f,2025-07-04 11:59:50,Other,negative,email,open
chat_79e58d066e,usr_383d9d40b8ec,2025-07-04 00:44:07,Other,neutral,kakao,resolved
chat_2d9a97ba40,usr_c17ab55d45c3,2025-07-04 15:01:57,Feature Suggestion,neutral,email,resolved
chat_046467c357,usr_c07100063039,2025-07-04 21:53:38,Payment,negative,kakao,resolved
chat_f5d891ac29,usr_50eab48f58dd,2025-07-04 04:24:02,Learning,positive,in_app,resolved
chat_bff537ac26,usr_028ae2f55f83,2025-07-04 17:37:36,Payment,negative,web,open
chat_7d6d754804,usr_2b8aba632c81,2025-07-04 02:41:48,Praise,negative,kakao,open
chat_bdf8351b87,usr_7f78379ae42c,2025-07-04 06:22:07,Account,neutral,web,resolved
chat_00040b9814,usr_246775ec2e2f,2025-07-04 16:20:17,Learning,positive,kakao,closed
chat_188aaf9bbf,usr_21050b8e0a04,2025-07-04 16:06:05,Feature Suggestion,negative,web,resolved
chat_1485af6c7d,usr_90a52e490ec1,2025-07-04 16:39:15,Complaint,positive,kakao,closed
chat_86287675e4,usr_0a0431d2be8a,2025-07-04 15:21:59,Other,negative,web,closed
chat_0626c002ab,usr_40e228f03a31,2025-07-04 15:34:03,Account,positive,kakao,in_progress
chat_a4ee706a8e,usr_c94278429111,2025-07-04 20:17:08,Error,negative,email,closed
chat_1cf4a1632f,usr_e74eb6a4772b,2025-07-04 01:06:32,Payment,neutral,web,resolved
chat_99d9bb1334,usr_fcb2fb894b6c,2025-07-04 04:20:34,Feature Suggestion,positive,kakao,in_progress
chat_08b3b41e30,usr_7bc4299d6052,2025-07-04 22:20:05,Praise,positive,email,resolved
chat_7f878d74c3,usr_f87d2231ff3f,2025-07-04 16:50:08,Complaint,negative,web,closed
chat_c458d1d49d,usr_f705078205a9,2025-07-04 03:43:26,Account,neutral,kakao,resolved
chat_06e01a820a,usr_19495398b35f,2025-07-05 00:33:14,Error,neutral,email,in_progress
chat_af2e0ef45f,usr_78577fa1a5a3,2025-07-05 21:57:46,Complaint,positive,in_app,resolved
chat_e2a1114a36,usr_2aabe46819d1,2025-07-05 05:42:49,Payment,neutral,email,open
chat_22c04ae248,usr_aec3f2954b1b,2025-07-05 00:25:49,Learning,positive,kakao,open
chat_acafe9301a,usr_7fcb26108bf2,2025-07-05 18:59:09,Error,negative,email,open
chat_79c7e00645,usr_8ed7f24b7d7a,2025-07-05 06:20:35,Payment,neutral,in_app,resolved
chat_757223db92,usr_782600a872a7,2025-07-05 21:20:06,Account,neutral,email,resolved
chat_fca1df6d78,usr_2abcd575a36a,2025-07-05 21:09:37,Complaint,positive,email,resolved
chat_2e49b6200e,usr_27b7a12fb17a,2025-07-05 16:04:49,Praise,neutral,kakao,resolved
chat_741183749e,usr_72dfd54d7b0a,2025-07-05 20:10:30,Praise,positive,email,closed
chat_578a459503,usr_88fccbb36a0f,2025-07-05 15:27:05,Learning,negative,email,open
chat_ff5736dfac,usr_74679b56c72f,2025-07-05 19:12:12,Error,neutral,kakao,in_progress
chat_8d3148679d,usr_2285554e6aba,2025-07-05 00:27:13,Other,negative,in_app,in_progress
chat_ceedffdfde,usr_b58f8da4a72c,2025-07-05 01:44:32,Complaint,negative,in_app,closed
chat_0d20319453,usr_d9fd5c264862,2025-07-05 03:26:32,Account,positive,kakao,in_progress
chat_ea8966014a,usr_325a735bf966,2025-07-05 20:36:42,Complaint,negative,web,resolved
chat_c140da660e,usr_2d958a0a8b01,2025-07-05 20:19:18,Learning,neutral,kakao,open
chat_efcdf72825,usr_0600bd4fedc9,2025-07-05 00:02:10,Account,negative,email,open
chat_5bf509007f,usr_7121370b80ca,2025-07-05 14:38:25,Praise,negative,web,open
chat_fcdf0946f2,usr_f8bf338b9af2,2025-07-05 12:47:46,Praise,positive,email,open
chat_d76f197b61,usr_b9a7bce87b76,2025-07-05 13:54:40,Complaint,negative,in_app,resolved
chat_55665fe9f5,usr_f80e49478c2e,2025-07-05 21:22:51,Feature Suggestion,negative,kakao,open
chat_ff14b054e2,usr_f5fa8a05de57,2025-07-05 04:40:19,Other,positive,email,open
chat_30de350929,usr_9808fe781f25,2025-07-05 23:42:10,Account,negative,kakao,closed
chat_1c3acf7210,usr_1e36e2653447,2025-07-05 18:25:06,Praise,positive,email,open
chat_74e54b16cc,usr_d6f4640a3595,2025-07-05 03:25:33,Error,negative,email,in_progress
chat_33b937966d,usr_1bb3352c4687,2025-07-05 01:47:09,Learning,positive,in_app,open
chat_da92c49875,usr_ed5544293fc7,2025-07-05 20:01:20,Feature Suggestion,neutral,web,resolved
chat_093a5e8c82,usr_ce6dc38330e6,2025-07-05 10:14:26,Account,neutral,email,closed
chat_1bba32de25,usr_77d00ef85580,2025-07-05 16:30:05,Error,negative,kakao,closed
chat_87b20cb072,usr_3eadcde6fdcf,2025-07-06 03:08:54,Error,negative,in_app,in_progress
chat_32f30592fd,usr_98df561e9f2b,2025-07-06 13:08:07,Payment,neutral,kakao,in_progress
chat_880d8e7a2a,usr_ca5fbc0ae697,2025-07-06 15:22:19,Error,negative,in_app,resolved
chat_ab8185c1ad,usr_d80327904fb5,2025-07-06 20:18:08,Payment,positive,kakao,in_progress
chat_8bfb2e9a9a,usr_878a57cbd10e,2025-07-06 04:06:15,Error,neutral,web,open
chat_d5abea22ca,usr_3f3f1238fd2f,2025-07-06 00:23:15,Payment,positive,kakao,in_progress
chat_2ee815598b,usr_93ba6a65ed11,2025-07-06 16:42:17,Other,neutral,web,resolved
chat_af2375cc00,usr_2285554e6aba,2025-07-06 01:49:33,Payment,positive,web,closed
chat_a745461d62,usr_c2673e1e55c1,2025-07-06 23:04:17,Account,positive,in_app,resolved
chat_dde2cf543e,usr_66bae85e1eb6,2025-07-06 12:04:47,Feature Suggestion,positive,web,in_progress
chat_8e383f4234,usr_abbbd32bfa10,2025-07-06 19:03:27,Praise,neutral,email,closed
chat_44c99a44b1,usr_982adcffd5b4,2025-07-06 00:15:23,Account,positive,kakao,resolved
chat_4d4fae7641,usr_cdfe9e2e71d5,2025-07-06 10:42:54,Learning,positive,web,open
chat_e0dcc676c7,usr_94538cfe7854,2025-07-06 09:40:39,Error,negative,web,closed
chat_646714d015,usr_16f03f3a2d72,2025-07-06 15:37:04,Learning,negative,kakao,open
chat_47d91a1edc,usr_fa889eb82c7e,2025-07-06 17:58:16,Learning,neutral,web,open
chat_2812ea6dab,usr_4c93c5925cf3,2025-07-06 01:56:14,Account,neutral,kakao,open
chat_dc8f0903ec,usr_f07bd43a15fa,2025-07-06 05:03:50,Feature Suggestion,neutral,web,in_progress
chat_881fafa6fe,usr_1a648db5ba49,2025-07-06 17:13:03,Complaint,negative,web,open
chat_10253d952e,usr_d1eaf3233f5d,2025-07-06 10:02:14,Complaint,negative,kakao,resolved
chat_6b62b43fdd,usr_e3b53060e47f,2025-07-06 14:27:34,Feature Suggestion,neutral,in_app,open
chat_ad05fdd6a0,usr_610e1cb78431,2025-07-06 01:39:09,Payment,neutral,kakao,closed
chat_d57796e662,usr_1de6005f5c75,2025-07-06 07:22:01,Complaint,positive,kakao,in_progress
chat_d50a5a890f,usr_0b74403af7ab,2025-07-06 20:15:18,Payment,negative,kakao,open
chat_3fdad63f02,usr_2e0ac82ebdf7,2025-07-06 22:43:19,Other,negative,email,resolved
chat_716eebf718,usr_1a54d844ab0e,2025-07-06 05:37:17,Error,neutral,web,open
chat_7e6ac1b244,usr_de116a4cb00b,2025-07-06 05:41:41,Other,negative,web,closed
chat_437f6d7c42,usr_2e4ed1723a6d,2025-07-06 16:17:17,Learning,positive,web,open
chat_d6b58572b0,usr_63a2b17d6d09,2025-07-06 07:32:34,Payment,positive,web,closed
chat_f4ded391fc,usr_7fe7425f61c6,2025-07-06 06:26:08,Account,positive,email,in_progress
chat_9e621a5ddf,usr_9d20f4ceb3a3,2025-07-07 09:46:28,Praise,positive,web,resolved
chat_7be5e02441,usr_4f7f99ec3177,2025-07-07 18:58:51,Payment,neutral,kakao,closed
chat_f7e645d717,usr_81124a96e6f4,2025-07-07 03:01:38,Other,negative,in_app,open
chat_2b06e96566,usr_e82f8052ef50,2025-07-07 08:35:07,Complaint,positive,web,open
chat_c6db878781,usr_902f2bcd72d3,2025-07-07 12:04:01,Feature Suggestion,negative,kakao,closed
chat_7dd45e1389,usr_50ca9a40a2b6,2025-07-07 19:01:04,Complaint,negative,in_app,in_progress
chat_8d31dabc55,usr_9c6d8d8425e4,2025-07-07 07:01:04,Error,neutral,kakao,closed
chat_542ed8ceb8,usr_21efce9f139e,2025-07-07 21:10:30,Error,negative,web,open
chat_48388e9e66,usr_0a703b68228e,2025-07-07 00:15:05,Praise,neutral,kakao,closed
chat_27fe2894ff,usr_e62a52d0584b,2025-07-07 20:16:46,Learning,positive,web,resolved
chat_904da172e9,usr_239d817d32a8,2025-07-07 03:48:11,Account,negative,web,open
chat_608eef4691,usr_e11fcccf2fe5,2025-07-07 15:07:23,Praise,positive,web,open
chat_c8117254f9,usr_506fa857050b,2025-07-07 03:50:09,Complaint,positive,web,open
chat_a4875e6525,usr_78f72d741a94,2025-07-07 19:10:56,Complaint,negative,web,resolved
chat_86375de7ea,usr_38ed7bc5fb82,2025-07-07 01:15:26,Other,positive,web,resolved
chat_e0fb2e2cf6,usr_1842906e7fb5,2025-07-07 20:43:00,Other,neutral,web,resolved
chat_7cf5e3e16e,usr_59dc6ad130fc,2025-07-07 08:17:31,Feature Suggestion,positive,in_app,open
chat_7ef0e4963a,usr_efd614686547,2025-07-07 07:00:09,Payment,negative,email,open
chat_ed3c8a3cab,usr_6a50844737d3,2025-07-07 20:51:16,Payment,neutral,email,in_progress
chat_213a01dc37,usr_36bb8246f4af,2025-07-07 03:52:18,Error,negative,web,resolved
chat_aa12e2065d,usr_6559189a7616,2025-07-07 04:14:17,Error,neutral,web,in_progress
chat_d6e9922250,usr_3fb6bd2f65bb,2025-07-07 07:49:45,Error,positive,email,resolved
chat_c1d384fb7f,usr_35030af95a4c,2025-07-07 23:17:34,Account,negative,kakao,open
chat_c30463b654,usr_baace929f8f4,2025-07-07 14:41:48,Payment,positive,email,open
chat_99c0dd0a7a,usr_63967079208f,2025-07-07 14:11:11,Feature Suggestion,negative,kakao,open
chat_d3a6a7d631,usr_db8f934bebcf,2025-07-07 00:45:18,Complaint,negative,in_app,in_progress
chat_72ad0c7837,usr_c9e4bb033111,2025-07-07 18:09:26,Other,neutral,in_app,closed
chat_b07132e413,usr_73315c10b061,2025-07-07 00:32:01,Praise,neutral,kakao,open
chat_7a4456ccb7,usr_4f4be5305786,2025-07-07 16:46:25,Praise,positive,web,resolved
chat_e836f57421,usr_bf8b3e6383c2,2025-07-07 17:28:32,Error,negative,email,in_progress
chat_99b79fcbef,usr_c07256635790,2025-07-07 17:32:06,Payment,positive,kakao,in_progress
chat_0b1afa553e,usr_bed578d4ed92,2025-07-08 05:13:24,Error,positive,email,resolved
chat_a10b0adbca,usr_9757345c942f,2025-07-08 20:40:29,Other,positive,web,open
chat_79691f5b0e,usr_e6a47cca46f0,2025-07-08 20:42:36,Complaint,neutral,in_app,resolved
chat_c4e9d9757e,usr_85cb85f6309b,2025-07-08 03:26:18,Account,positive,web,open
chat_8450312426,usr_ef265817bd34,2025-07-08 10:53:57,Account,positive,email,in_progress
chat_82ed63fcdb,usr_7673a376525e,2025-07-08 02:25:21,Feature Suggestion,neutral,in_app,open
chat_2d71ca5996,usr_cf4f52d575a3,2025-07-08 03:15:49,Other,neutral,email,closed
chat_e221883451,usr_0ca5c9faaec8,2025-07-08 14:11:17,Other,positive,kakao,open
chat_f95f722871,usr_d5f8b4b066ed,2025-07-08 06:48:48,Praise,neutral,web,in_progress
chat_f575b3e853,usr_b72875acb5f4,2025-07-08 04:01:46,Account,neutral,email,resolved
chat_c6b7f138fa,usr_7e0df8c277f8,2025-07-08 23:43:35,Learning,neutral,email,in_progress
chat_731e4f343e,usr_1bf5b844757b,2025-07-08 13:56:01,Account,positive,email,resolved
chat_2f9d5e6bdb,usr_c8f5713d8b70,2025-07-08 23:12:20,Praise,positive,email,resolved
chat_6ab0ad8559,usr_12e26da56341,2025-07-08 07:57:29,Praise,negative,in_app,open
chat_94ec49f32b,usr_6841d3f9265d,2025-07-08 21:16:19,Error,positive,kakao,in_progress
chat_7cac906d3f,usr_4a73e110ece9,2025-07-08 15:21:02,Payment,negative,in_app,in_progress
chat_f3c5a1f778,usr_5d43541dcc69,2025-07-08 06:08:01,Complaint,positive,in_app,in_progress
chat_5307945248,usr_30176227c5c0,2025-07-08 03:54:43,Feature Suggestion,positive,kakao,in_progress
chat_bed6d6017b,usr_1661b36ffd42,2025-07-08 04:25:56,Complaint,neutral,kakao,open
chat_44c385a142,usr_670ee77ec68c,2025-07-08 01:22:35,Complaint,positive,web,closed
chat_6352790305,usr_7883bdee8a58,2025-07-08 04:50:14,Complaint,neutral,web,in_progress
chat_189e44c9a2,usr_91188c330fa6,2025-07-08 22:45:20,Payment,negative,in_app,in_progress
chat_3a85bd0575,usr_b82d0987a5ac,2025-07-08 17:52:05,Learning,neutral,email,open
chat_76abaaad24,usr_31e35553d384,2025-07-08 03:40:49,Other,positive,email,resolved
chat_2fcdb30d93,usr_c62b2e143e70,2025-07-08 01:11:02,Other,positive,web,resolved
chat_0394981a05,usr_9f7f4e22a545,2025-07-08 11:43:26,Praise,neutral,kakao,closed
chat_58cbb483a1,usr_448b3a062ac2,2025-07-08 09:06:33,Other,neutral,email,in_progress
chat_e2baa4ac87,usr_682d8fdef080,2025-07-09 11:34:26,Learning,negative,web,open
chat_1412c4b14e,usr_21a6da9041a4,2025-07-09 03:34:47,Feature Suggestion,neutral,web,resolved
chat_ccbd8786e5,usr_fc70c3839c4e,2025-07-09 13:37:48,Other,negative,web,open
chat_7ae14e49fa,usr_1d0d574b0e1e,2025-07-09 10:41:00,Payment,positive,web,in_progress
chat_a3e48e23ca,usr_aa6c5e2c1962,2025-07-09 08:44:04,Payment,neutral,email,in_progress
chat_5a39854c0c,usr_9a370b379fb0,2025-07-09 13:37:28,Account,positive,email,open
chat_66ec150bec,usr_9b905b24bfe3,2025-07-09 23:03:02,Praise,positive,in_app,in_progress
chat_96732b5883,usr_025efef73b18,2025-07-09 12:58:38,Other,positive,web,resolved
chat_46ae328acb,usr_47bff9101d4b,2025-07-09 13:55:52,Complaint,negative,in_app,resolved
chat_550b49bf35,usr_753460a898c8,2025-07-09 04:19:51,Feature Suggestion,positive,kakao,open
chat_1cac129499,usr_3165664415ca,2025-07-09 10:36:13,Payment,neutral,web,closed
chat_4bb307ed1a,usr_1859b66d7de3,2025-07-09 06:29:38,Account,negative,kakao,closed
chat_6fe15d53f2,usr_6dbaf16a3e18,2025-07-09 09:04:09,Error,negative,kakao,open
chat_060aa79f0d,usr_efdfea45c62e,2025-07-09 12:19:07,Complaint,positive,email,resolved
chat_e29de75130,usr_7ac2315d0efd,2025-07-09 19:52:59,Other,positive,in_app,in_progress
chat_de90b8cf98,usr_9105689a25e4,2025-07-09 13:03:58,Other,neutral,web,resolved
chat_54d6d94d59,usr_f5e4db49937d,2025-07-09 18:22:35,Feature Suggestion,negative,kakao,closed
chat_798bdb2cdc,usr_371c7f15a86b,2025-07-09 09:11:18,Praise,positive,kakao,resolved
chat_67cfdc7750,usr_b0fe486b8051,2025-07-09 20:25:29,Feature Suggestion,negative,in_app,in_progress
chat_f0aa007e01,usr_91618cd5a342,2025-07-09 17:31:49,Error,neutral,kakao,resolved
chat_3e9ec95a06,usr_7a99916a99dd,2025-07-09 08:49:03,Complaint,negative,in_app,resolved
chat_e136989680,usr_256724b11c00,2025-07-09 23:43:26,Error,negative,kakao,open
chat_25cb17305e,usr_319d1862e48f,2025-07-09 23:15:11,Feature Suggestion,neutral,email,in_progress
chat_ad1799eeff,usr_4ecc70badaa0,2025-07-09 08:24:34,Learning,neutral,in_app,in_progress
chat_8b7b95b757,usr_3770d652d9a9,2025-07-09 06:18:10,Learning,neutral,kakao,open
chat_b5fc1b95ea,usr_6971a78045e8,2025-07-09 13:36:52,Account,negative,web,in_progress
chat_216abf1e13,usr_8916b6e8012b,2025-07-10 10:46:15,Praise,neutral,in_app,open
chat_938e8fe9bb,usr_615031e4fb38,2025-07-10 17:28:47,Account,positive,in_app,resolved
chat_2fd21edfc5,usr_1b3a114c9cbd,2025-07-10 02:32:12,Complaint,negative,in_app,in_progress
chat_a73ae5fb7e,usr_87cc725057f8,2025-07-10 14:46:59,Praise,positive,web,closed
chat_3346f7933c,usr_f125fd873151,2025-07-10 01:53:52,Other,negative,web,open
chat_096ec41b73,usr_c22c1eb81d7d,2025-07-10 18:15:11,Payment,negative,in_app,resolved
chat_6cee98ad40,usr_cdb9a12ebf3a,2025-07-10 00:30:23,Payment,negative,kakao,closed
chat_2271404b9e,usr_0f90d2ee3c3d,2025-07-10 18:50:47,Payment,negative,web,open
chat_5fcfd83ef9,usr_0e25a0c6aad0,2025-07-10 12:13:27,Account,neutral,in_app,closed
chat_b827fd783e,usr_d463979b4183,2025-07-10 01:45:16,Account,negative,kakao,open
chat_a31cbcd555,usr_08c153d3877d,2025-07-10 17:11:00,Other,negative,kakao,closed
chat_4e3a226395,usr_432e953d5381,2025-07-10 05:28:45,Account,negative,kakao,closed
chat_e9fd4165d1,usr_4415b3442e29,2025-07-10 13:12:04,Other,neutral,kakao,resolved
chat_227c1b9e28,usr_6dfcbe765b17,2025-07-10 10:00:42,Learning,positive,kakao,closed
chat_dac5914385,usr_f05b03a19c7d,2025-07-10 05:46:29,Complaint,positive,kakao,open
chat_4f655528c7,usr_ae8a2827a0fe,2025-07-10 04:33:40,Praise,positive,in_app,open
chat_09dee6ab9e,usr_68800eaf677d,2025-07-10 10:09:09,Other,negative,kakao,closed
chat_c5ab1da5aa,usr_214b4b4703a7,2025-07-10 00:05:10,Payment,neutral,web,in_progress
chat_e11ee496bf,usr_2ee8ba8253ab,2025-07-10 06:34:51,Feature Suggestion,positive,email,resolved
chat_c53e5a45b0,usr_dcd50404ff42,2025-07-10 14:46:46,Learning,positive,kakao,open
chat_5b8cc558ce,usr_c0d60def0aa8,2025-07-10 13:37:33,Learning,neutral,web,resolved
chat_fb1dec454e,usr_0e402132d6f5,2025-07-10 23:21:13,Complaint,negative,kakao,open
chat_d4ce537bc9,usr_1e121645930d,2025-07-10 13:46:24,Other,neutral,web,in_progress
chat_920faa1162,usr_88b2dfa301cb,2025-07-10 11:23:38,Other,neutral,email,closed
chat_cb2bb047b2,usr_bef7d621b1e5,2025-07-10 13:21:10,Account,positive,kakao,open
chat_2795194495,usr_39d2a7ab8b5e,2025-07-10 00:04:39,Other,positive,email,closed
chat_43d3ac903d,usr_7714e0625784,2025-07-10 09:27:23,Other,neutral,in_app,in_progress
chat_a26864236d,usr_70fbfbc37267,2025-07-10 15:40:33,Learning,positive,email,in_progress
chat_88fde410de,usr_fd61668af0aa,2025-07-10 20:47:21,Error,neutral,email,in_progress
chat_7037b78521,usr_b12c3af2135d,2025-07-10 06:37:09,Praise,neutral,in_app,in_progress
chat_12ae1fb1cf,usr_ea74c6bce54d,2025-07-10 16:39:58,Account,negative,in_app,closed
chat_1c8906289b,usr_ceff6e6e1f08,2025-07-10 02:15:44,Feature Suggestion,neutral,email,in_progress
chat_1845e6d2a1,usr_f1e83588a86d,2025-07-10 05:56:36,Account,positive,kakao,open
chat_49e19ce507,usr_b9d467a5d542,2025-07-10 06:22:02,Praise,positive,in_app,closed
chat_81bc8b94e4,usr_8a6f64f6b238,2025-07-10 16:51:38,Error,positive,web,in_progress
chat_0fb692aa42,usr_73593fc0b929,2025-07-10 14:58:43,Learning,positive,kakao,resolved
chat_8aa499dd00,usr_35c664136dab,2025-07-10 03:50:24,Account,positive,in_app,closed
chat_64bedd9619,usr_aed0a6663185,2025-07-10 08:53:56,Other,positive,email,in_progress
chat_effc364a49,usr_c6f752b98987,2025-07-11 11:40:11,Payment,negative,kakao,open
chat_917d59064e,usr_b53a8537239a,2025-07-11 08:18:10,Other,neutral,web,closed
chat_7d5e1f24a9,usr_ee8e999fcf8c,2025-07-11 10:52:50,Other,neutral,web,in_progress
chat_511c6bf50a,usr_679504e94c14,2025-07-11 01:16:35,Account,neutral,in_app,closed
chat_f1382eb088,usr_bb5d3ec0e735,2025-07-11 00:12:38,Payment,neutral,kakao,resolved
chat_52922f03a2,usr_6e4a1ebd5114,2025-07-11 17:54:25,Complaint,positive,in_app,closed
chat_fd2eff0bfb,usr_5b051e219f0e,2025-07-11 19:21:57,Praise,negative,web,open
chat_e09280bf98,usr_e4221bd7bb56,2025-07-11 00:59:53,Praise,neutral,in_app,open
chat_5707346fbf,usr_b330153ebb2a,2025-07-11 14:38:46,Other,positive,web,resolved
chat_5bb6e836b5,usr_540f6b2f97e9,2025-07-11 05:50:08,Praise,positive,email,open
chat_4a068a4251,usr_a915cac85fb3,2025-07-11 15:40:49,Learning,negative,kakao,resolved
chat_60b036a722,usr_e75ddd407e37,2025-07-11 18:14:20,Complaint,positive,email,in_progress
chat_b153bbc9e4,usr_a2b817eb1f47,2025-07-11 10:43:09,Other,neutral,web,in_progress
chat_a877b8a477,usr_257e422f3acb,2025-07-11 04:21:41,Other,negative,email,in_progress
chat_bce6ae8640,usr_5010af62f104,2025-07-11 23:22:44,Account,neutral,in_app,resolved
chat_e8b9d075d1,usr_5b86b0d1b0b4,2025-07-11 15:53:01,Payment,neutral,kakao,resolved
chat_b5339de1b9,usr_e2ac0e6332a6,2025-07-11 18:29:00,Other,positive,email,closed
chat_0313f50964,usr_8470b80c022b,2025-07-11 10:09:51,Complaint,positive,in_app,open
chat_74d229292e,usr_ae911f6aadf4,2025-07-11 21:46:37,Complaint,negative,kakao,open
chat_0c7141a452,usr_b299b4a45a3e,2025-07-11 10:22:58,Complaint,negative,kakao,in_progress
chat_1a11583625,usr_27ad7d84ae3c,2025-07-11 03:23:04,Payment,positive,email,closed
chat_d86522f5df,usr_7351758a21e1,2025-07-11 17:27:45,Error,neutral,kakao,closed
chat_28e21feb2f,usr_0dcf23911412,2025-07-11 08:42:11,Complaint,positive,email,in_progress
chat_95e43b03cc,usr_c46b899408a2,2025-07-11 15:04:08,Other,positive,in_app,in_progress
chat_3e86903d07,usr_8aa8caec4a56,2025-07-11 21:00:04,Feature Suggestion,negative,web,closed
chat_e55deb493d,usr_77f11fee5adc,2025-07-12 16:18:35,Error,negative,in_app,open
chat_5771ff6f8d,usr_f77cb63cb808,2025-07-12 08:21:50,Error,positive,email,closed
chat_d50a64397d,usr_20f43bfb6b6a,2025-07-12 11:18:28,Payment,negative,email,resolved
chat_cbf498438d,usr_76feaabbd05a,2025-07-12 15:24:15,Other,positive,email,in_progress
chat_a7bd2aa58c,usr_4c097579b158,2025-07-12 18:26:45,Learning,neutral,in_app,closed
chat_eeac19c521,usr_222464f82390,2025-07-12 20:51:00,Feature Suggestion,negative,kakao,open
chat_707e0fa828,usr_909a1a181bd0,2025-07-12 04:48:31,Praise,positive,in_app,closed
chat_4995518797,usr_361bd201e2b3,2025-07-12 03:28:05,Complaint,negative,kakao,closed
chat_af71ffe08d,usr_1ef2e1687bec,2025-07-12 06:54:55,Other,positive,web,closed
chat_9db45f525e,usr_cf1deb46d355,2025-07-12 10:49:26,Account,positive,email,in_progress
chat_c6788c2824,usr_48ededf235a9,2025-07-12 23:39:07,Praise,negative,email,resolved
chat_9ab18e0522,usr_da0e599e6527,2025-07-12 11:27:04,Other,positive,in_app,closed
chat_d637881027,usr_0afe2db23509,2025-07-12 14:44:57,Error,neutral,kakao,closed
chat_3f9e550759,usr_3a9fd3227214,2025-07-12 22:26:59,Other,neutral,kakao,in_progress
chat_752c60b2d2,usr_567b7e15808a,2025-07-12 21:09:55,Error,neutral,web,resolved
chat_ce78914a13,usr_640e9604160e,2025-07-12 08:21:16,Error,neutral,web,open
chat_2df379771b,usr_df8e82c6653f,2025-07-12 00:56:02,Payment,negative,email,open
chat_26a092c70d,usr_b1e7f770a361,2025-07-12 08:49:10,Account,negative,kakao,in_progress
chat_e49c592c67,usr_fae286f6f5b4,2025-07-12 22:06:58,Error,neutral,email,open
chat_5a98a64741,usr_ebb446df3154,2025-07-12 10:05:58,Other,neutral,in_app,open
chat_fc14e0f861,usr_92b6fcc2f896,2025-07-12 22:09:07,Error,negative,email,open
chat_bd51e70b94,usr_16a29e9e8e0c,2025-07-12 01:23:43,Learning,positive,in_app,resolved
chat_c958cc62d5,usr_ab90deadf4cf,2025-07-12 01:02:52,Learning,negative,email,resolved
chat_fb556c16ee,usr_d154ee07faf9,2025-07-12 08:26:15,Account,negative,web,resolved
chat_204f953db5,usr_e03019675443,2025-07-12 05:01:49,Account,positive,in_app,in_progress
chat_6606191250,usr_f90023b7b2a6,2025-07-12 09:31:11,Account,neutral,web,closed
chat_e944a283ba,usr_ae8a2827a0fe,2025-07-12 20:13:41,Account,neutral,web,closed
chat_49989ca1e8,usr_b91180b53d80,2025-07-12 22:11:18,Complaint,negative,kakao,open
chat_46d605180e,usr_9ee1025eec33,2025-07-12 08:33:33,Praise,negative,email,closed
chat_4de5f81859,usr_3681c1fac9c8,2025-07-12 22:55:00,Praise,positive,kakao,closed
chat_0d27705974,usr_6e8809239b25,2025-07-12 16:01:10,Feature Suggestion,negative,kakao,resolved
chat_e8eee3f4fb,usr_41ffabfd0c65,2025-07-13 22:30:44,Praise,positive,kakao,resolved
chat_fc27364abb,usr_c389c49e1035,2025-07-13 20:31:43,Payment,negative,web,closed
chat_de0b0446ba,usr_2e00f31c2bc0,2025-07-13 18:02:25,Account,neutral,kakao,open
chat_1e9d52bcb2,usr_11f27dd048ec,2025-07-13 15:02:31,Praise,positive,kakao,closed
chat_9ae9b4bd3b,usr_ee474a1f3c7a,2025-07-13 11:51:00,Account,neutral,kakao,resolved
chat_d9d26fb7da,usr_9dcdf1e6783c,2025-07-13 03:54:47,Learning,neutral,kakao,resolved
chat_28363103d0,usr_fe7f7088fd4b,2025-07-13 18:04:53,Account,negative,in_app,open
chat_5524d18502,usr_1053e33d06cb,2025-07-13 13:09:20,Complaint,positive,email,resolved
chat_3d8a12f0bb,usr_ab7ce581ea69,2025-07-13 12:03:04,Feature Suggestion,positive,kakao,closed
chat_1ddbcee65a,usr_e4d203e85f7b,2025-07-13 09:36:50,Feature Suggestion,negative,kakao,resolved
chat_4aef7991b9,usr_ddf1fbb1c1f2,2025-07-13 18:43:10,Payment,negative,web,resolved
chat_84660d36a5,usr_2786c62bb1d9,2025-07-13 07:26:05,Learning,negative,email,resolved
chat_9bc2adfab8,usr_ed14acca45a8,2025-07-13 04:50:28,Error,negative,in_app,in_progress
chat_281f7f58d2,usr_add9c099faaa,2025-07-13 03:55:47,Praise,neutral,in_app,resolved
chat_b9566ed5dd,usr_ca8ae8045d4f,2025-07-13 13:20:34,Learning,negative,in_app,resolved
chat_1701c73785,usr_5925ffe18ac0,2025-07-13 19:33:59,Learning,negative,in_app,closed
chat_918f7fae15,usr_ffa1477af9b4,2025-07-13 21:26:06,Complaint,positive,in_app,resolved
chat_9fa7721fa2,usr_b402565de884,2025-07-13 17:48:23,Other,negative,kakao,resolved
chat_dc574ce82e,usr_cb387cee75a1,2025-07-13 17:07:21,Error,positive,web,resolved
chat_c637615e62,usr_5614cbaff8e7,2025-07-13 14:28:00,Praise,neutral,in_app,in_progress
