payment_id,user_id,event_time,plan_name,amount,method,status
pay_6ed356f056e3,usr_98b11b854588,2025-07-15 00:00:00,monthly_pro,19.99,toss,success
pay_ae581687e931,usr_8f83adc83c1c,2025-07-15 00:00:00,annual_basic,99.99,card,success
pay_82405dd8a27f,usr_51b8cc70b3bf,2025-07-15 00:00:00,monthly_basic,9.99,card,success
pay_3e3f3f9f1a44,usr_3f8181ae36cf,2025-07-15 00:00:00,monthly_pro,19.99,naver,success
pay_864fc19226a8,usr_c2d28bfe0ea9,2025-07-15 00:00:00,annual_basic,99.99,paypal,success
pay_b0fe753bcffe,usr_9ef7acfcfeb7,2025-07-15 00:00:00,annual_basic,99.99,kakao,success
pay_0236e55de85c,usr_bc679c916212,2025-07-15 00:00:00,monthly_pro,19.99,naver,success
pay_129d918cb836,usr_0167c7fd810e,2025-07-15 00:00:00,annual_pro,199.99,toss,success
pay_bc9c04f1dcec,usr_2e1f3a41c399,2025-07-15 00:00:00,monthly_basic,9.99,naver,success
pay_f0d7aa952e04,usr_7c0810c66659,2025-07-15 00:00:00,annual_pro,199.99,kakao,success
pay_b5e538929384,usr_178ad0522af4,2025-07-15 00:00:00,annual_pro,199.99,toss,success
pay_e26d36b15681,usr_678fc06126bb,2025-07-15 00:00:00,monthly_basic,9.99,paypal,success
pay_cf03cead220d,usr_07d4f8772bb0,2025-07-15 00:00:00,annual_basic,99.99,card,success
pay_05177356fa85,usr_95d1ce521490,2025-07-15 00:00:00,monthly_pro,19.99,naver,success
pay_7e0a1f0c79a7,usr_5a3b53ddb4b2,2025-07-15 00:00:00,monthly_basic,9.99,card,success
pay_03020b72f83d,usr_f338f7f7a880,2025-07-15 00:00:00,monthly_pro,19.99,naver,success
pay_b2a133d138a8,usr_d037959aca51,2025-07-15 00:00:00,annual_basic,99.99,card,success
pay_a986271b6969,usr_69678f3bab7e,2025-07-15 00:00:00,annual_basic,99.99,toss,success
pay_74e3bd46b990,usr_c1210a5e169a,2025-07-15 00:00:00,monthly_pro,19.99,card,success
pay_4c51e6ce5895,usr_2e17416ffcf2,2025-07-15 00:00:00,annual_basic,99.99,apple,success
pay_06aadbb1eb07,usr_bac81d07655c,2025-07-15 00:00:00,annual_basic,99.99,naver,success
pay_012719bcee0b,usr_6a249355b2fe,2025-07-15 00:00:00,monthly_basic,9.99,naver,success
pay_2f363c42a0af,usr_dd79c41deac9,2025-07-15 00:00:00,monthly_pro,19.99,toss,success
pay_4119bf1de01f,usr_4fceef94c1a7,2025-07-15 00:00:00,monthly_pro,19.99,kakao,success
pay_54ac122558f7,usr_1496caa0afea,2025-07-15 00:00:00,monthly_pro,19.99,paypal,success
pay_ebd6240bda61,usr_910ea1ff161c,2025-07-15 00:00:00,annual_basic,99.99,paypal,success
pay_59d828bfb972,usr_e113606b61b4,2025-07-15 00:00:00,annual_pro,199.99,apple,success
pay_98be44162d3c,usr_1ad0a68a08ba,2025-07-15 00:00:00,annual_basic,99.99,paypal,success
pay_a134a2bce5a8,usr_7ad49c5e6b51,2025-07-15 00:00:00,annual_pro,199.99,apple,success
pay_aa2da6d4ade4,usr_2f798966d409,2025-07-15 00:00:00,monthly_pro,19.99,naver,success
pay_6a6079ffd6ef,usr_7836b4b57c53,2025-07-15 00:00:00,annual_pro,199.99,kakao,success
pay_f63c0ec9653c,usr_4bc2c28f2e6f,2025-07-15 00:00:00,annual_pro,199.99,naver,success
pay_1079998b6d90,usr_8311248efb63,2025-07-15 00:00:00,annual_pro,199.99,kakao,success
pay_dfdb6c673315,usr_dca84b21f3a7,2025-07-15 00:00:00,monthly_pro,19.99,naver,success
pay_83053f75c737,usr_f0716d03c4b2,2025-07-15 00:00:00,monthly_pro,19.99,kakao,success
pay_dcc0d07e08cc,usr_c7620c9cbcfa,2025-07-15 00:00:00,annual_pro,199.99,card,success
pay_52bb7e4558ad,usr_02902fea22e3,2025-07-15 00:00:00,monthly_basic,9.99,naver,success
pay_5c75cf185c41,usr_8e37e8671b78,2025-07-16 00:00:00,annual_basic,99.99,naver,success
pay_094a3d72405c,usr_50bd621483ff,2025-07-16 00:00:00,monthly_basic,9.99,apple,success
pay_3feba0c041ff,usr_5095010915ba,2025-07-16 00:00:00,annual_basic,99.99,paypal,success
pay_34fe8ac86286,usr_8a5783b47c53,2025-07-16 00:00:00,annual_basic,99.99,card,success
pay_74dba901750c,usr_98a820315c84,2025-07-16 00:00:00,monthly_basic,9.99,apple,success
pay_cdae5d4f0f3c,usr_8c048f46848e,2025-07-16 00:00:00,annual_pro,199.99,naver,success
pay_223fe9a446ab,usr_68dd09a5e913,2025-07-16 00:00:00,annual_basic,99.99,toss,success
pay_e79402763961,usr_97e2a569bec3,2025-07-16 00:00:00,monthly_pro,19.99,apple,success
pay_9cedeb19f116,usr_4f92f8ec957d,2025-07-16 00:00:00,annual_pro,199.99,apple,success
pay_bc3979ec2c90,usr_ad0f884669eb,2025-07-16 00:00:00,monthly_basic,9.99,card,success
pay_d125bc4f5ed8,usr_790076c0bee7,2025-07-16 00:00:00,monthly_basic,9.99,kakao,success
pay_9d7046408556,usr_2160711d421d,2025-07-16 00:00:00,monthly_basic,9.99,toss,success
pay_2aad866a3c3d,usr_febf28e941d2,2025-07-16 00:00:00,monthly_basic,9.99,card,success
pay_df0288d68a1a,usr_50602bf214f6,2025-07-16 00:00:00,annual_pro,199.99,paypal,success
pay_dd7116b52b86,usr_9b0c48a67284,2025-07-16 00:00:00,annual_pro,199.99,card,success
pay_b12dac7ac41d,usr_8fc050bf5761,2025-07-16 00:00:00,monthly_basic,9.99,kakao,success
pay_bb3591b0a6bd,usr_c0494b5009dd,2025-07-16 00:00:00,monthly_pro,19.99,paypal,success
pay_2445950ae83a,usr_55f46af4c756,2025-07-16 00:00:00,monthly_basic,9.99,paypal,success
pay_301b0e737978,usr_584fa77872a5,2025-07-16 00:00:00,monthly_pro,19.99,paypal,success
pay_c006b2ecf8b2,usr_d8c384faf255,2025-07-16 00:00:00,monthly_pro,19.99,apple,success
pay_36753314de05,usr_7e6e7e4f7d73,2025-07-16 00:00:00,annual_basic,99.99,card,success
pay_1210bf6e24a7,usr_5c1feae7f489,2025-07-16 00:00:00,monthly_pro,19.99,kakao,success
pay_099b55e6e182,usr_93d2564233a5,2025-07-16 00:00:00,monthly_pro,19.99,naver,success
pay_43fc4d43929b,usr_ff12856110da,2025-07-16 00:00:00,annual_pro,199.99,kakao,success
pay_4fd8672e2387,usr_ad9cf0f639ca,2025-07-16 00:00:00,annual_pro,199.99,naver,success
pay_fc96c08fc241,usr_7be39595ef2b,2025-07-16 00:00:00,monthly_basic,9.99,kakao,success
pay_5c5bf83a146b,usr_b3c5e8a40b3c,2025-07-16 00:00:00,monthly_basic,9.99,card,success
pay_a019f0de9d43,usr_cd55440e8737,2025-07-16 00:00:00,annual_basic,99.99,kakao,success
pay_5629d3b8c2e5,usr_a7e2c1e1816a,2025-07-16 00:00:00,monthly_basic,9.99,naver,success
pay_9d9479d80ac9,usr_65ce7d38466b,2025-07-16 00:00:00,annual_basic,99.99,card,success
pay_582f8d6d0450,usr_a2f692c4f03a,2025-07-16 00:00:00,annual_pro,199.99,card,success
pay_e070a958e513,usr_84cd69802572,2025-07-16 00:00:00,monthly_basic,9.99,toss,success
pay_93aa037c7435,usr_a50046485bc3,2025-07-16 00:00:00,monthly_basic,9.99,apple,success
pay_aa4aab7db2a8,usr_705509b83ef0,2025-07-16 00:00:00,annual_pro,199.99,naver,success
pay_4aa3dc81a992,usr_00e6ea4a1f39,2025-07-16 00:00:00,annual_basic,99.99,naver,success
pay_3b3a91c7da21,usr_ca9df2e1e932,2025-07-16 00:00:00,annual_basic,99.99,card,success
pay_2740c9751c2f,usr_b28d8f803453,2025-07-16 00:00:00,monthly_pro,19.99,kakao,success
pay_6cb8ab472045,usr_ba5f64225df5,2025-07-16 00:00:00,annual_basic,99.99,kakao,success
pay_990b2eeecfc1,usr_0ccc6114aefa,2025-07-16 00:00:00,annual_basic,99.99,toss,success
pay_000e7faf3ef8,usr_509f2d32a42d,2025-07-16 00:00:00,annual_pro,199.99,toss,success
pay_46fb0c5c1a0a,usr_8b19c9581373,2025-07-16 00:00:00,monthly_basic,9.99,kakao,success
pay_166b8ff0d795,usr_0e04e0b0c893,2025-07-16 00:00:00,monthly_pro,19.99,naver,success
pay_04127adda50d,usr_802e1228e287,2025-07-16 00:00:00,monthly_basic,9.99,kakao,success
pay_9af594e90ecc,usr_252526c13e73,2025-07-16 00:00:00,monthly_pro,19.99,card,success
pay_fa85a67f7e2a,usr_7d80c5350090,2025-07-16 00:00:00,annual_pro,199.99,naver,success
pay_1336e06fb7e0,usr_dc1ac81d6eba,2025-07-16 00:00:00,annual_pro,199.99,toss,success
pay_ee1a91f509df,usr_d24d7bfd7e3d,2025-07-16 00:00:00,annual_basic,99.99,card,success
pay_8125851ffc08,usr_6a0db0a8e76a,2025-07-16 00:00:00,monthly_pro,19.99,apple,success
pay_bf390936f0ff,usr_7f9b47370ea0,2025-07-16 00:00:00,monthly_basic,9.99,naver,success
pay_24551279bda3,usr_ee5309477532,2025-07-16 00:00:00,monthly_pro,19.99,paypal,success
pay_f213f45210b6,usr_55c9780feeca,2025-07-16 00:00:00,annual_basic,99.99,card,success
pay_eb352470376d,usr_dc04a2e71cdb,2025-07-16 00:00:00,annual_basic,99.99,card,success
pay_ab4dc4d03249,usr_d70f4b734c5a,2025-07-16 00:00:00,monthly_basic,9.99,naver,success
pay_951cd70cb7da,usr_d7e5402b15ca,2025-07-16 00:00:00,monthly_pro,19.99,kakao,success
pay_9d685df3fdee,usr_19844bb6e03f,2025-07-16 00:00:00,monthly_pro,19.99,paypal,success
pay_d7959be7e710,usr_b8a85f973d87,2025-07-16 00:00:00,monthly_basic,9.99,naver,success
pay_878c0145a376,usr_f8253d1453b0,2025-07-16 00:00:00,annual_pro,199.99,card,success
pay_285138127cbc,usr_3846f27dc4a0,2025-07-16 00:00:00,annual_pro,199.99,paypal,success
pay_97291d853177,usr_33b42c7f323d,2025-07-16 00:00:00,annual_basic,99.99,kakao,success
pay_4f2e795dec3d,usr_8a4f89f9f962,2025-07-16 00:00:00,annual_basic,99.99,toss,success
pay_7ecb8ce0b1f0,usr_235f3ef623be,2025-07-16 00:00:00,monthly_basic,9.99,naver,success
pay_afcb98c1f108,usr_e1cad7895920,2025-07-16 00:00:00,monthly_basic,9.99,toss,success
pay_15074524425d,usr_6332532b8004,2025-07-16 00:00:00,monthly_pro,19.99,kakao,success
pay_b48cb46d428f,usr_b6f7c0ea1a7e,2025-07-16 00:00:00,annual_pro,199.99,card,success
pay_efa0f96d2dba,usr_0736ed507dec,2025-07-16 00:00:00,annual_basic,99.99,kakao,success
pay_e31dcf3ba278,usr_0d27ee86f571,2025-07-16 00:00:00,annual_basic,99.99,apple,success
pay_72bfd7e0db75,usr_f42949ae2c85,2025-07-16 00:00:00,monthly_basic,9.99,kakao,success
pay_a2c9b8602056,usr_75a8e225b297,2025-07-16 00:00:00,monthly_basic,9.99,paypal,success
pay_2e0793a2be75,usr_8148a7b3bcad,2025-07-16 00:00:00,monthly_pro,19.99,paypal,success
pay_bec6218c3d4a,usr_6be206273eb5,2025-07-16 00:00:00,monthly_basic,9.99,paypal,success
pay_9474838c4232,usr_435d94c05b93,2025-07-16 00:00:00,monthly_basic,9.99,kakao,success
pay_7c54e1408900,usr_650c771ca1c0,2025-07-16 00:00:00,annual_basic,99.99,paypal,success
pay_acee50051d6e,usr_326c541c1ebb,2025-07-16 00:00:00,annual_pro,199.99,apple,success
pay_25e09ce32df2,usr_7c07f9028f00,2025-07-16 00:00:00,monthly_basic,9.99,card,success
pay_85769edd65cd,usr_2bddaf2371bf,2025-07-16 00:00:00,monthly_pro,19.99,naver,success
pay_1b70cf2779a3,usr_65262ed46368,2025-07-16 00:00:00,annual_basic,99.99,kakao,success
pay_5026fe8019c0,usr_5afbd0b8b5f4,2025-07-16 00:00:00,annual_basic,99.99,paypal,success
pay_0631a4a69aae,usr_d57729c44fab,2025-07-16 00:00:00,annual_basic,99.99,apple,success
pay_3aafa3a5a518,usr_f75392e19592,2025-07-16 00:00:00,annual_pro,199.99,naver,success
pay_8b75874d6efc,usr_e4d34a08f756,2025-07-16 00:00:00,monthly_pro,19.99,paypal,success
pay_651ef3c1eec8,usr_e8e8afb98e39,2025-07-16 00:00:00,annual_pro,199.99,kakao,success
pay_f5a65ddacbd0,usr_b10916c50017,2025-07-16 00:00:00,annual_basic,99.99,kakao,success
pay_0c12dfb23f91,usr_719f0f4ba69c,2025-07-16 00:00:00,monthly_pro,19.99,paypal,success
pay_24b0842f83bb,usr_e7a5e7cd701b,2025-07-16 00:00:00,monthly_basic,9.99,toss,success
pay_fef64b493479,usr_3160276782dd,2025-07-16 00:00:00,annual_basic,99.99,naver,success
pay_38ab8fc2ac97,usr_c10fee6392e9,2025-07-16 00:00:00,annual_pro,199.99,kakao,success
pay_ca4e0c73d810,usr_7d25245900ae,2025-07-16 00:00:00,annual_basic,99.99,paypal,success
pay_e19c899dfc72,usr_c9cf59d3f6eb,2025-07-16 00:00:00,annual_basic,99.99,card,success
pay_f51d2e9359fb,usr_27e11325dd2d,2025-07-16 00:00:00,annual_pro,199.99,kakao,success
pay_8d5ea6fbecbf,usr_c136b7419a82,2025-07-16 00:00:00,annual_basic,99.99,paypal,success
pay_925208b187b2,usr_64038706006a,2025-07-16 00:00:00,monthly_pro,19.99,card,success
pay_33cf7fc2ede7,usr_9f102b150768,2025-07-17 00:00:00,annual_basic,99.99,naver,success
pay_0c5d7564b71d,usr_84469cd77ea1,2025-07-17 00:00:00,monthly_basic,9.99,kakao,success
pay_37ece220e459,usr_e4399f71419d,2025-07-17 00:00:00,monthly_pro,19.99,apple,success
pay_26d1686caa79,usr_1c2a68aeb71f,2025-07-17 00:00:00,monthly_pro,19.99,kakao,success
pay_a672ad2e6b1f,usr_862e0c0a6b2d,2025-07-17 00:00:00,annual_basic,99.99,naver,success
pay_2a06b4a235a8,usr_18bcf0372549,2025-07-17 00:00:00,annual_basic,99.99,apple,success
pay_5c2f829c08e2,usr_75d16f9bd794,2025-07-17 00:00:00,annual_basic,99.99,card,success
pay_5bdda42db592,usr_fe47cec20964,2025-07-17 00:00:00,monthly_basic,9.99,card,success
pay_a513b2e52fa3,usr_124f81387961,2025-07-17 00:00:00,monthly_pro,19.99,apple,success
pay_3d0ed4f68a99,usr_dfe64abb6ace,2025-07-17 00:00:00,annual_pro,199.99,paypal,success
pay_5b9b75d1d98d,usr_25c2ae6b958f,2025-07-17 00:00:00,annual_pro,199.99,paypal,success
pay_07b1c15d27d4,usr_f8ca49cbf827,2025-07-17 00:00:00,annual_basic,99.99,card,success
pay_fce6eecc10d3,usr_90273e9a15af,2025-07-17 00:00:00,annual_basic,99.99,naver,success
pay_bb4aa1a5e17f,usr_5c4dd20aa6aa,2025-07-17 00:00:00,monthly_pro,19.99,naver,success
pay_6f743cc2b7e0,usr_9fb34acdf6da,2025-07-17 00:00:00,annual_pro,199.99,naver,success
pay_8cfba508f507,usr_46e6e0a5be0d,2025-07-17 00:00:00,annual_pro,199.99,card,success
pay_74c2effb7200,usr_156b0e62809b,2025-07-17 00:00:00,monthly_basic,9.99,naver,success
pay_ad8cc6154750,usr_b42849369127,2025-07-17 00:00:00,annual_basic,99.99,toss,success
pay_f62ee6b007c4,usr_f68a4b207788,2025-07-17 00:00:00,monthly_pro,19.99,kakao,success
pay_fc945637b337,usr_2ab52aaf0e59,2025-07-17 00:00:00,annual_basic,99.99,paypal,success
pay_6c2d708f011c,usr_d8b9bb0129cc,2025-07-17 00:00:00,annual_pro,199.99,card,success
pay_8b6790e6bf36,usr_f74f6b8d64c0,2025-07-17 00:00:00,annual_pro,199.99,card,success
pay_4c5c1494be1a,usr_4b7c98a4b002,2025-07-17 00:00:00,annual_pro,199.99,paypal,success
pay_8748916bba46,usr_d1eaf3233f5d,2025-07-17 00:00:00,annual_basic,99.99,kakao,success
pay_9c9587243ccc,usr_5312d9c12276,2025-07-17 00:00:00,annual_basic,99.99,naver,success
pay_388920fbe2b0,usr_49c76891245e,2025-07-17 00:00:00,monthly_basic,9.99,toss,success
pay_9f625633a14d,usr_461609fbe5db,2025-07-17 00:00:00,monthly_pro,19.99,card,success
pay_d48ac71ae9e7,usr_b172223d18cb,2025-07-17 00:00:00,monthly_basic,9.99,naver,success
pay_9bae07c9b456,usr_1b615271f983,2025-07-17 00:00:00,annual_pro,199.99,paypal,success
pay_431a20ba66bb,usr_64de2973ae08,2025-07-17 00:00:00,annual_pro,199.99,kakao,success
pay_354f9b662f15,usr_09b52c6a07b4,2025-07-17 00:00:00,annual_pro,199.99,toss,success
pay_13be7ea89592,usr_0e67f5585dad,2025-07-17 00:00:00,monthly_pro,19.99,apple,success
pay_852b45c4ecdd,usr_e4e013eefd52,2025-07-17 00:00:00,monthly_pro,19.99,apple,success
pay_1894616dff49,usr_195d578caacf,2025-07-17 00:00:00,monthly_basic,9.99,apple,success
pay_da2d0b306e0b,usr_0f1ce71103fb,2025-07-17 00:00:00,annual_pro,199.99,paypal,success
pay_3f06c72d3b8c,usr_4876bf053ad8,2025-07-17 00:00:00,annual_pro,199.99,toss,success
pay_70412f83e305,usr_6e1c3674bdc9,2025-07-17 00:00:00,annual_basic,99.99,paypal,success
pay_1abf91293d8b,usr_abb6cbf13068,2025-07-17 00:00:00,monthly_pro,19.99,toss,success
pay_546835385be2,usr_843ad5773806,2025-07-17 00:00:00,annual_pro,199.99,toss,success
pay_ed2c91a664d9,usr_80de2c4da1f4,2025-07-17 00:00:00,annual_pro,199.99,toss,success
pay_e9ed38ee4f34,usr_7f9335d3d734,2025-07-17 00:00:00,monthly_pro,19.99,apple,success
pay_f7dd9c806012,usr_e12125edf53c,2025-07-17 00:00:00,monthly_basic,9.99,paypal,success
pay_758ab3f76b6d,usr_6f0f84d97692,2025-07-17 00:00:00,annual_basic,99.99,card,success
pay_29352b47987e,usr_fd0e5dde74a7,2025-07-17 00:00:00,monthly_pro,19.99,toss,success
pay_9b00aeb70caa,usr_98fd8e2be0f1,2025-07-17 00:00:00,monthly_basic,9.99,apple,success
pay_a2386d96f0cd,usr_273fea1713d7,2025-07-17 00:00:00,annual_basic,99.99,apple,success
pay_5db61bd571a6,usr_a6b736cbca9b,2025-07-17 00:00:00,monthly_basic,9.99,apple,success
pay_b5d04f0bd2db,usr_61965bb56137,2025-07-17 00:00:00,monthly_basic,9.99,kakao,success
pay_62d147e3c5dd,usr_e8caecab33e1,2025-07-17 00:00:00,annual_basic,99.99,card,success
pay_ce3de4fbdf7c,usr_fdf862e8960c,2025-07-17 00:00:00,monthly_basic,9.99,apple,success
pay_24c3f3b0124a,usr_818975d8e2f3,2025-07-17 00:00:00,monthly_basic,9.99,paypal,success
pay_cf89b2640636,usr_182924a892ed,2025-07-17 00:00:00,annual_basic,99.99,toss,success
pay_7be36394a34c,usr_f32799448888,2025-07-17 00:00:00,monthly_pro,19.99,card,success
pay_f0f5de10d783,usr_163774124d62,2025-07-17 00:00:00,annual_basic,99.99,apple,success
pay_b03c7e672b87,usr_af47e86ea7ed,2025-07-17 00:00:00,monthly_pro,19.99,apple,success
pay_1098b62780e9,usr_c627e704e60f,2025-07-17 00:00:00,annual_basic,99.99,kakao,success
pay_e24d4f5898b6,usr_097d63d8c1db,2025-07-17 00:00:00,monthly_pro,19.99,paypal,success
pay_45d281b936f9,usr_80e5e02f3a2d,2025-07-17 00:00:00,monthly_basic,9.99,naver,success
pay_3328aeea6391,usr_39ffa05ba57b,2025-07-17 00:00:00,monthly_pro,19.99,card,success
pay_766e90e4a970,usr_6134c8d888ba,2025-07-17 00:00:00,annual_basic,99.99,kakao,success
pay_036d73b89484,usr_5ab97b5fc527,2025-07-17 00:00:00,monthly_basic,9.99,naver,success
pay_f121917b4914,usr_9585408b899b,2025-07-17 00:00:00,monthly_basic,9.99,card,success
pay_9c4d142493b3,usr_d72582af277e,2025-07-17 00:00:00,annual_pro,199.99,kakao,success
pay_76c55670f6b7,usr_7092532180a1,2025-07-17 00:00:00,monthly_pro,19.99,naver,success
pay_44b473c98748,usr_1ffbbc87c9dc,2025-07-17 00:00:00,annual_pro,199.99,toss,success
pay_ea051310c644,usr_3c36ee78c575,2025-07-17 00:00:00,monthly_basic,9.99,card,success
pay_64572575a5b7,usr_6aa9bee7847f,2025-07-17 00:00:00,annual_pro,199.99,kakao,success
pay_31928a25ad81,usr_4d7ec527757c,2025-07-17 00:00:00,annual_basic,99.99,paypal,success
pay_8d4fe3453a15,usr_47eab0bdeb31,2025-07-17 00:00:00,annual_pro,199.99,apple,success
pay_344da6b60f0f,usr_8372a073213e,2025-07-17 00:00:00,annual_pro,199.99,toss,success
pay_41cb5485fa1d,usr_cf01c4b8be19,2025-07-17 00:00:00,monthly_basic,9.99,paypal,success
pay_18e2eca37b6d,usr_0e14d4120263,2025-07-17 00:00:00,annual_basic,99.99,card,success
pay_d7ae928b018c,usr_4b0ebca7ebbf,2025-07-17 00:00:00,annual_basic,99.99,apple,success
pay_cb2ede741538,usr_76215e1ddec9,2025-07-17 00:00:00,monthly_basic,9.99,kakao,success
pay_10d791b7bcbc,usr_8d8f1c6b1dcf,2025-07-17 00:00:00,annual_pro,199.99,paypal,success
pay_ff20c39b2f3e,usr_7f8949ba48c7,2025-07-17 00:00:00,monthly_pro,19.99,paypal,success
pay_6d2675b6c587,usr_6858428da21f,2025-07-17 00:00:00,annual_basic,99.99,paypal,success
pay_89c9b359ba31,usr_7ac59d8d82f1,2025-07-17 00:00:00,monthly_basic,9.99,paypal,success
pay_45c260e66b8b,usr_f7e30a680cab,2025-07-17 00:00:00,monthly_basic,9.99,paypal,success
pay_bdeb598e258a,usr_f0493a3deb34,2025-07-17 00:00:00,annual_basic,99.99,paypal,success
pay_503189441e8f,usr_2d4e55b31939,2025-07-17 00:00:00,annual_basic,99.99,paypal,success
pay_a58f77b47025,usr_31eea341156b,2025-07-17 00:00:00,annual_basic,99.99,paypal,success
pay_a2fcba3ed23d,usr_7e2a96ab9b69,2025-07-17 00:00:00,monthly_basic,9.99,paypal,success
pay_74b2190cee4c,usr_e00f4fad41cc,2025-07-17 00:00:00,annual_pro,199.99,toss,success
pay_a58eac9b2eec,usr_8b1395ba448e,2025-07-17 00:00:00,monthly_pro,19.99,paypal,success
pay_ec741738ff66,usr_41d9cc4fce60,2025-07-17 00:00:00,monthly_pro,19.99,kakao,success
pay_1ac3c98bf871,usr_a16e2299b0b5,2025-07-17 00:00:00,annual_basic,99.99,paypal,success
pay_4408e44be51f,usr_6f1d1baf86bd,2025-07-18 00:00:00,monthly_pro,19.99,toss,success
pay_0ef2a5ff3edb,usr_c2722f2352e0,2025-07-18 00:00:00,annual_pro,199.99,paypal,success
pay_648972803b46,usr_7222a509eae5,2025-07-18 00:00:00,monthly_basic,9.99,apple,success
pay_d57b4d3fb544,usr_6699dfa4720e,2025-07-18 00:00:00,annual_basic,99.99,paypal,success
pay_f33261abc965,usr_a1c1ede07a86,2025-07-18 00:00:00,monthly_basic,9.99,kakao,success
pay_dce017f7b980,usr_7ff48ef79e92,2025-07-18 00:00:00,monthly_basic,9.99,card,success
pay_08f98de2e1d9,usr_930e8ccce424,2025-07-18 00:00:00,annual_basic,99.99,apple,success
pay_736e20fd94cc,usr_4519287e6a54,2025-07-18 00:00:00,monthly_basic,9.99,paypal,success
pay_db0eae0b9437,usr_5b10c52bce1d,2025-07-18 00:00:00,annual_basic,99.99,apple,success
pay_ebc1bc17aad6,usr_ae7bd45f06d8,2025-07-18 00:00:00,monthly_basic,9.99,toss,success
pay_b76420571223,usr_c665fdb8f912,2025-07-18 00:00:00,annual_pro,199.99,kakao,success
pay_b42b7db41440,usr_a7c8d7d70d31,2025-07-18 00:00:00,monthly_pro,19.99,apple,success
pay_7c5d5cef94b4,usr_2f290129740b,2025-07-18 00:00:00,monthly_pro,19.99,paypal,success
pay_46e1cdda5e94,usr_d2e6acdce13d,2025-07-18 00:00:00,annual_pro,199.99,paypal,success
pay_3a84a74b5c8f,usr_1034a36e35af,2025-07-18 00:00:00,annual_basic,99.99,card,success
pay_12bf6057a72b,usr_3842d3827f48,2025-07-18 00:00:00,annual_pro,199.99,kakao,success
pay_98c93406a5a7,usr_3729baa79d56,2025-07-18 00:00:00,annual_pro,199.99,kakao,success
pay_c43191ccbe4d,usr_cf3f6e4ad32f,2025-07-18 00:00:00,monthly_basic,9.99,card,success
pay_4adf80fe30dc,usr_ab5b442e54cf,2025-07-18 00:00:00,annual_pro,199.99,card,success
pay_37dd6e2cd73c,usr_ad4392745cea,2025-07-18 00:00:00,monthly_basic,9.99,card,success
pay_08d80d9cb64d,usr_553fd38b9b29,2025-07-18 00:00:00,monthly_basic,9.99,apple,success
pay_ac2d971a8a35,usr_ba557368b4ab,2025-07-18 00:00:00,annual_basic,99.99,paypal,success
pay_b5935b4a220a,usr_9bb43df83322,2025-07-18 00:00:00,monthly_basic,9.99,paypal,success
pay_e86057c05ea0,usr_60f37dbe1938,2025-07-18 00:00:00,annual_basic,99.99,toss,success
pay_94acc1338996,usr_1e04c7db5e30,2025-07-18 00:00:00,monthly_pro,19.99,kakao,success
pay_cec48399dca6,usr_86764f5172ee,2025-07-18 00:00:00,monthly_basic,9.99,toss,success
pay_81724d94c3bc,usr_646f9cd0eac4,2025-07-18 00:00:00,monthly_pro,19.99,naver,success
pay_cd3eca6a7311,usr_038010d4311e,2025-07-18 00:00:00,monthly_basic,9.99,apple,success
pay_a7cb11fc4836,usr_3dee069468db,2025-07-18 00:00:00,monthly_basic,9.99,apple,success
pay_42d3959af1aa,usr_301f7c88e1b2,2025-07-18 00:00:00,annual_pro,199.99,naver,success
pay_d2fe9f572394,usr_256c967273c5,2025-07-18 00:00:00,monthly_pro,19.99,card,success
pay_af9c8aaa4fd6,usr_7762e4e6df3e,2025-07-18 00:00:00,monthly_basic,9.99,paypal,success
pay_cb9094ae4af4,usr_5c35ae682c06,2025-07-18 00:00:00,annual_pro,199.99,toss,success
pay_0dbcb03252f4,usr_452739373d30,2025-07-18 00:00:00,monthly_pro,19.99,paypal,success
pay_1a4fd5ab3bc4,usr_517057e910db,2025-07-18 00:00:00,annual_pro,199.99,naver,success
pay_aca1cdc9fc4a,usr_01dd4ca6d60c,2025-07-18 00:00:00,monthly_basic,9.99,naver,success
pay_257751276b9a,usr_5b94a41d952e,2025-07-18 00:00:00,monthly_basic,9.99,kakao,success
pay_c67aaa9ddc7f,usr_3130e522d174,2025-07-18 00:00:00,monthly_basic,9.99,toss,success
pay_41889fbeeeb6,usr_b686141477df,2025-07-18 00:00:00,annual_pro,199.99,paypal,success
pay_bd43f00665be,usr_586c43723a2f,2025-07-18 00:00:00,annual_basic,99.99,apple,success
pay_721312fd587e,usr_1c193e4199f2,2025-07-18 00:00:00,annual_basic,99.99,kakao,success
pay_5f96cdeca218,usr_c9dc6c0e28a7,2025-07-18 00:00:00,annual_basic,99.99,paypal,success
pay_9774aea1cc25,usr_601f4b105978,2025-07-18 00:00:00,annual_pro,199.99,apple,success
pay_d4ed89fc26c0,usr_d9258755c1f5,2025-07-18 00:00:00,annual_pro,199.99,apple,success
pay_1d68789fc811,usr_f5f3752e1880,2025-07-18 00:00:00,annual_pro,199.99,kakao,success
pay_8a91c5076de0,usr_08dff9133f32,2025-07-18 00:00:00,annual_pro,199.99,card,success
pay_2bb31cd10adc,usr_0c1f2dda8f3b,2025-07-18 00:00:00,annual_pro,199.99,card,success
pay_fc39f182095d,usr_6cc5198e0f7c,2025-07-18 00:00:00,monthly_pro,19.99,card,success
pay_90d0a0705318,usr_f5529d482431,2025-07-18 00:00:00,monthly_pro,19.99,paypal,success
