assignment_id,user_id,experiment_id,experiment_name,variant,assigned_at
ab_d5cce7ff5f4e,usr_b587679f08c2,exp_202501,pricing_ab,A,2025-05-28 13:32:27
ab_c63d7cf814b9,usr_b99d4202a3a8,exp_202501,pricing_ab,B,2025-05-28 05:10:28
ab_f6e2b1c3e07b,usr_c2b8977926b4,exp_202501,pricing_ab,A,2025-05-28 06:20:39
ab_f96c24dee19e,usr_c32e820273ae,exp_202501,pricing_ab,A,2025-05-28 07:17:19
ab_959fc3a77db5,usr_d0c52dacc62f,exp_202501,pricing_ab,B,2025-05-28 06:22:27
ab_4ce1770d1517,usr_b2a61319cffc,exp_202501,pricing_ab,B,2025-05-28 22:32:16
ab_149acf54e74e,usr_935031222bf2,exp_202501,pricing_ab,B,2025-05-28 17:30:10
ab_4bb929cbf8d4,usr_4a5edd249900,exp_202501,pricing_ab,B,2025-05-28 22:45:11
ab_57ba2f8705d4,usr_e1af248878d5,exp_202501,pricing_ab,B,2025-05-28 22:11:17
ab_e877933a0f40,usr_c223e7eb74f6,exp_202501,pricing_ab,B,2025-05-28 22:55:43
ab_80b2d826d758,usr_b9a1543f798d,exp_202501,pricing_ab,A,2025-05-28 06:06:19
ab_ef5e3014a7f1,usr_590d384482c6,exp_202501,pricing_ab,A,2025-05-28 06:03:40
ab_078ef1da908a,usr_5b8ede27ffb7,exp_202501,pricing_ab,A,2025-05-28 01:59:04
ab_daf9cafa7419,usr_eec40f0b49b9,exp_202501,pricing_ab,A,2025-05-28 07:38:56
ab_6abf11b4d1a6,usr_7099641aae11,exp_202501,pricing_ab,B,2025-05-28 09:47:39
ab_c1d2075e1aed,usr_02ba6219e583,exp_202501,pricing_ab,B,2025-05-28 11:04:55
ab_a1bc227deff6,usr_79c95583a6e5,exp_202501,pricing_ab,A,2025-05-28 05:38:51
ab_3420a9df247e,usr_5f1f852046ff,exp_202501,pricing_ab,A,2025-05-28 16:20:22
ab_d2f9c16962d1,usr_92408fad8b84,exp_202501,pricing_ab,A,2025-05-28 02:55:50
ab_4849c4fea944,usr_ecafb476f984,exp_202501,pricing_ab,B,2025-05-29 16:37:58
ab_9cb05867b4df,usr_ac2d0ad9c459,exp_202501,pricing_ab,B,2025-05-29 07:48:42
ab_7392345549e5,usr_3a7774a90628,exp_202501,pricing_ab,A,2025-05-29 13:02:49
ab_dfb534682ceb,usr_84833d0980d8,exp_202501,pricing_ab,B,2025-05-29 01:48:40
ab_204af92e9b4b,usr_34fb337c7b06,exp_202501,pricing_ab,A,2025-05-29 04:28:24
ab_0c332ea58c70,usr_ffdda8c0aa61,exp_202501,pricing_ab,A,2025-05-29 16:29:37
ab_4d1acb7fd6d9,usr_05e5ad8d068a,exp_202501,pricing_ab,B,2025-05-29 13:52:07
ab_3f3bf1bbd165,usr_d7216d3443cc,exp_202501,pricing_ab,B,2025-05-29 05:42:37
ab_1d88209ef308,usr_38aea81978a8,exp_202501,pricing_ab,A,2025-05-29 06:06:30
ab_bf2ffccd7aff,usr_c0b0090ad016,exp_202501,pricing_ab,B,2025-05-29 05:27:12
ab_3309afa355e9,usr_7b00973c7b84,exp_202501,pricing_ab,B,2025-05-29 17:52:47
ab_60351f641843,usr_bfd71b90abaf,exp_202501,pricing_ab,A,2025-05-29 18:56:22
ab_1a19ec2a9671,usr_932f11174036,exp_202501,pricing_ab,A,2025-05-29 21:46:02
ab_96df5aa127db,usr_b93cf11b6135,exp_202501,pricing_ab,B,2025-05-29 17:08:22
ab_daa985cae2e6,usr_7ee37d20f5b1,exp_202501,pricing_ab,A,2025-05-29 03:47:49
ab_7c20da7f6184,usr_7377efa0f302,exp_202501,pricing_ab,B,2025-05-29 03:22:23
ab_de707df19268,usr_55a9e2bed8bd,exp_202501,pricing_ab,B,2025-05-29 16:58:11
ab_276f76e70ecc,usr_3969bb687aa8,exp_202501,pricing_ab,B,2025-05-29 09:31:29
ab_6038e78e6cb6,usr_1f8df811c827,exp_202501,pricing_ab,A,2025-05-29 22:19:18
ab_070ff48f4aa9,usr_f47bf8fcdc3f,exp_202501,pricing_ab,B,2025-05-29 21:25:16
ab_eef188c98dea,usr_fb4f1ef3bb85,exp_202501,pricing_ab,A,2025-05-29 13:20:16
ab_e02eb8f25242,usr_1616ce672dc4,exp_202501,pricing_ab,B,2025-05-29 21:56:24
ab_faad27441d25,usr_3487d80ae0fb,exp_202501,pricing_ab,B,2025-05-29 13:04:04
ab_f788816f8633,usr_e8ad3668ba50,exp_202501,pricing_ab,A,2025-05-29 20:33:52
ab_1fa070280959,usr_78cc733137e3,exp_202501,pricing_ab,A,2025-05-29 15:56:33
ab_d9d5ef32c05c,usr_862a884878fd,exp_202501,pricing_ab,A,2025-05-29 11:18:37
ab_8278caa87724,usr_cc5d2ad283d9,exp_202501,pricing_ab,B,2025-05-29 11:08:11
ab_eb1d095ca0d9,usr_fc3981958ef3,exp_202501,pricing_ab,B,2025-05-29 16:30:07
ab_a1bb22375ffe,usr_7e9d9ce50d08,exp_202501,pricing_ab,A,2025-05-29 20:23:10
ab_1f6ae6c28913,usr_36b95c8dea98,exp_202501,pricing_ab,B,2025-05-29 21:09:04
ab_0dd250253906,usr_ccb5a063b221,exp_202501,pricing_ab,A,2025-05-29 09:36:21
ab_8b5bcb552fac,usr_735387baa592,exp_202501,pricing_ab,A,2025-05-29 20:52:17
ab_90279e3b22f0,usr_ab0419b76594,exp_202501,pricing_ab,B,2025-05-30 18:40:35
ab_9f2a64aeabb8,usr_d09adcfb1aab,exp_202501,pricing_ab,A,2025-05-30 09:31:54
ab_956f17aa8687,usr_0717852e8e4d,exp_202501,pricing_ab,B,2025-05-30 17:07:19
ab_9fe55b9c5247,usr_e69e9e58efdc,exp_202501,pricing_ab,A,2025-05-30 22:56:35
ab_136e0dc3db32,usr_3afa503fdac1,exp_202501,pricing_ab,A,2025-05-30 11:07:14
ab_955c8e47eb5e,usr_aa291550a462,exp_202501,pricing_ab,B,2025-05-30 08:54:16
ab_b0c5c0599cfa,usr_3699f8d6ae1a,exp_202501,pricing_ab,A,2025-05-30 08:26:29
ab_8a72e27e8c1c,usr_a123b496206f,exp_202501,pricing_ab,B,2025-05-30 14:34:55
ab_d8ea1ab218b5,usr_c81b45e92833,exp_202501,pricing_ab,A,2025-05-30 19:03:18
ab_a00e02fae0e1,usr_68f975619770,exp_202501,pricing_ab,B,2025-05-30 06:28:17
ab_7d62f2fcfd14,usr_20b0a394fe62,exp_202501,pricing_ab,B,2025-05-30 05:52:28
ab_45b6abb5e673,usr_0be4a8baa399,exp_202501,pricing_ab,B,2025-05-30 09:55:33
ab_e40018410bef,usr_0ff948a75160,exp_202501,pricing_ab,B,2025-05-30 11:55:46
ab_34a106185bbf,usr_b627e703bd42,exp_202501,pricing_ab,B,2025-05-30 18:31:47
ab_c19bce550d35,usr_06c37582b624,exp_202501,pricing_ab,B,2025-05-30 17:10:00
ab_b9fb441b2f0e,usr_ad8b1041143c,exp_202501,pricing_ab,B,2025-05-30 09:43:07
ab_0ac650e425b7,usr_3ded415088f4,exp_202501,pricing_ab,A,2025-05-30 18:49:03
ab_b2d0c7995bb7,usr_714c77f1e7d0,exp_202501,pricing_ab,B,2025-05-30 01:16:09
ab_bf8ee669f8d2,usr_89edc761fec2,exp_202501,pricing_ab,A,2025-05-30 05:49:45
ab_3730853aff0c,usr_dd9b5bd16140,exp_202501,pricing_ab,B,2025-05-30 19:52:50
ab_2af351e40f04,usr_0cb3660b125b,exp_202501,pricing_ab,B,2025-05-30 02:48:20
ab_d5e37da4f6e9,usr_680adf44043f,exp_202501,pricing_ab,A,2025-05-30 09:24:31
ab_95ec7badb054,usr_53102c5bec21,exp_202501,pricing_ab,B,2025-05-30 01:37:16
ab_d06aa3ce319b,usr_9e0165af25ab,exp_202501,pricing_ab,B,2025-05-30 11:16:08
ab_a366bdad1412,usr_55812ab92654,exp_202501,pricing_ab,A,2025-05-30 06:57:12
ab_81c0eadcb96a,usr_823a6ede4ede,exp_202501,pricing_ab,B,2025-05-30 07:33:35
ab_95c3c60dad1f,usr_a15dd6d8567a,exp_202502,onboarding_cta,test,2025-06-01 22:17:03
ab_309f020fa823,usr_b0f933551198,exp_202502,onboarding_cta,test,2025-06-01 06:26:07
ab_0ed355ea0b0c,usr_f54a567e82a9,exp_202502,onboarding_cta,test,2025-06-01 12:26:37
ab_acb573a289c8,usr_0574f7f15bec,exp_202502,onboarding_cta,original,2025-06-01 17:49:07
ab_047a30dae641,usr_fe4b61000cf8,exp_202502,onboarding_cta,original,2025-06-01 23:24:25
ab_8c4e1dd09787,usr_802d44fd636a,exp_202502,onboarding_cta,original,2025-06-01 17:04:46
ab_d2a6a7f1f652,usr_1e6e7203a233,exp_202502,onboarding_cta,test,2025-06-01 01:53:43
ab_c018936fe031,usr_7a7fba7e08d0,exp_202502,onboarding_cta,test,2025-06-01 12:15:43
ab_b822066b9880,usr_f4ab110fee69,exp_202502,onboarding_cta,test,2025-06-01 14:58:33
ab_c1c191b87187,usr_e4319f5d4f87,exp_202502,onboarding_cta,test,2025-06-01 17:56:15
ab_c2b29fd1f476,usr_0dd6aa20d262,exp_202502,onboarding_cta,test,2025-06-01 01:42:52
ab_8e85709430bd,usr_d6f4640a3595,exp_202502,onboarding_cta,test,2025-06-01 14:05:55
ab_a327d100db7c,usr_f30b0d4b78f7,exp_202502,onboarding_cta,test,2025-06-01 03:23:16
ab_2c3da9fe0337,usr_09f3f84cd92e,exp_202502,onboarding_cta,original,2025-06-01 08:34:42
ab_32e432fbb201,usr_302d8cd3a292,exp_202502,onboarding_cta,test,2025-06-01 03:03:48
ab_bab3441628da,usr_a0ea09c94f17,exp_202502,onboarding_cta,test,2025-06-01 15:20:01
ab_b55e22a8fe6a,usr_16000569d362,exp_202502,onboarding_cta,original,2025-06-01 12:37:44
ab_e57245642b08,usr_2a9dddf0498d,exp_202502,onboarding_cta,test,2025-06-01 05:31:22
ab_9015f2e9b715,usr_39e530d36f59,exp_202502,onboarding_cta,original,2025-06-01 04:33:12
ab_54e43ab0b46f,usr_01d7b1d52602,exp_202502,onboarding_cta,test,2025-06-01 09:11:02
ab_634d13789dd9,usr_dabf90746539,exp_202502,onboarding_cta,original,2025-06-01 18:18:35
ab_b99bd7cf7863,usr_fb85cbe915ad,exp_202502,onboarding_cta,test,2025-06-01 21:19:51
ab_e13bb9970836,usr_01d5499a328b,exp_202502,onboarding_cta,original,2025-06-01 18:41:57
ab_825ac161bd33,usr_e5aea7d4dd1c,exp_202502,onboarding_cta,test,2025-06-01 12:30:52
ab_1371854cf89d,usr_467e111e92d4,exp_202502,onboarding_cta,test,2025-06-01 18:13:58
ab_89c82718a825,usr_b4a57fd2f437,exp_202502,onboarding_cta,original,2025-06-01 07:33:19
ab_f41f75e3825e,usr_6e771c4a3f92,exp_202502,onboarding_cta,original,2025-06-01 06:14:40
ab_f9bcf74a6b0d,usr_1ac5b78b5f4b,exp_202502,onboarding_cta,test,2025-06-01 08:34:16
ab_90d132b2133b,usr_761c9de4554b,exp_202502,onboarding_cta,test,2025-06-01 02:21:48
ab_889770106896,usr_60a70f454138,exp_202502,onboarding_cta,original,2025-06-01 21:20:59
ab_5c9d684e43a9,usr_af6cf4ced8e3,exp_202502,onboarding_cta,original,2025-06-02 05:38:31
ab_cb82f183bc62,usr_9cc0431c0662,exp_202502,onboarding_cta,original,2025-06-02 13:27:17
ab_f6d5c2aaa883,usr_7d189176802a,exp_202502,onboarding_cta,test,2025-06-02 05:53:38
ab_d80e0e7192f4,usr_383fd826e1a9,exp_202502,onboarding_cta,test,2025-06-02 03:06:47
ab_244b28a79f81,usr_566547b19cea,exp_202502,onboarding_cta,original,2025-06-02 12:37:51
ab_47c7d2aa45c8,usr_4caadfa2bcd1,exp_202502,onboarding_cta,test,2025-06-02 11:36:48
ab_1fc205691c53,usr_ea1f0425d909,exp_202502,onboarding_cta,original,2025-06-02 19:16:26
ab_d800b6b263c7,usr_516b7ea4c14e,exp_202502,onboarding_cta,test,2025-06-02 08:16:33
ab_b7785853e9db,usr_bff2f482d6a0,exp_202502,onboarding_cta,test,2025-06-02 11:54:33
ab_4a4edf7eaaf1,usr_360e0f5ad9b9,exp_202502,onboarding_cta,original,2025-06-02 17:19:34
ab_8157b445c8eb,usr_8da7a0350bbb,exp_202502,onboarding_cta,test,2025-06-02 23:56:41
ab_fa8e36557813,usr_6112edbccfc8,exp_202502,onboarding_cta,test,2025-06-02 06:11:42
ab_42911968818f,usr_63e5cc9ded07,exp_202502,onboarding_cta,test,2025-06-02 11:31:40
ab_ad756ac8a91e,usr_3bf1e22e9331,exp_202502,onboarding_cta,test,2025-06-02 15:38:29
ab_84beb5df8e30,usr_bffd88d78b5c,exp_202502,onboarding_cta,test,2025-06-02 09:38:24
ab_aacbf3fd668f,usr_15e73264ab54,exp_202502,onboarding_cta,original,2025-06-02 19:58:44
ab_5178704fdc73,usr_4f0b9039d337,exp_202502,onboarding_cta,test,2025-06-02 08:03:42
ab_dc419a59bd95,usr_cff3adf7e399,exp_202502,onboarding_cta,original,2025-06-02 19:20:35
ab_ededd5dc36cf,usr_2536e8928dc9,exp_202502,onboarding_cta,original,2025-06-03 20:37:02
ab_9bd87d0532ca,usr_5990bead89e9,exp_202502,onboarding_cta,test,2025-06-03 19:50:42
ab_31b5329fe881,usr_fe1644713841,exp_202502,onboarding_cta,original,2025-06-03 07:45:28
ab_e1961975b49f,usr_270e69dc7900,exp_202502,onboarding_cta,test,2025-06-03 17:08:55
ab_2c063db813e4,usr_7c75b261bde3,exp_202502,onboarding_cta,original,2025-06-03 17:28:52
ab_d0648b409b47,usr_3de62fc8d0a3,exp_202502,onboarding_cta,original,2025-06-03 04:47:17
ab_92077f73016c,usr_eb672487ce24,exp_202502,onboarding_cta,original,2025-06-03 08:44:52
ab_2242d98490b7,usr_556193fea3c7,exp_202502,onboarding_cta,original,2025-06-03 08:21:12
ab_b7c67cb6ea3a,usr_7a398446947c,exp_202502,onboarding_cta,test,2025-06-03 02:24:50
ab_a31124a102b9,usr_f4479a402a5f,exp_202502,onboarding_cta,test,2025-06-03 08:08:07
ab_3e4e22b47ff9,usr_65c27e90aa43,exp_202502,onboarding_cta,original,2025-06-03 20:51:54
ab_5f4071df4139,usr_690d8a6178f7,exp_202502,onboarding_cta,test,2025-06-04 01:50:26
ab_95df96164e40,usr_8d52e3d7a020,exp_202502,onboarding_cta,test,2025-06-04 12:04:52
ab_2a8913139243,usr_b2ea7e03c857,exp_202502,onboarding_cta,test,2025-06-04 11:38:06
ab_4f193f37dd8b,usr_78966db544d8,exp_202502,onboarding_cta,test,2025-06-04 02:06:06
ab_a29f2189dd45,usr_750da87b750f,exp_202502,onboarding_cta,test,2025-06-04 11:22:14
ab_cca39fd8d56d,usr_496f0de45e6d,exp_202502,onboarding_cta,original,2025-06-04 13:44:37
ab_d2704da2be7c,usr_86aa265148c6,exp_202502,onboarding_cta,test,2025-06-04 11:48:47
ab_58ba3cdc588d,usr_be16458b07f9,exp_202502,onboarding_cta,original,2025-06-04 16:27:02
ab_18688f5ab4c5,usr_52a2f5caa2fc,exp_202502,onboarding_cta,original,2025-06-04 01:18:24
ab_df9daa13b34e,usr_9a57b60d81c8,exp_202502,onboarding_cta,original,2025-06-04 11:08:50
ab_d9836964f60e,usr_c3856fca1177,exp_202502,onboarding_cta,original,2025-06-04 06:48:37
ab_bb35b98f5ef6,usr_471bd5ade092,exp_202502,onboarding_cta,test,2025-06-04 04:23:18
ab_f2a97daa7bec,usr_3a7c9e480991,exp_202502,onboarding_cta,original,2025-06-04 02:53:12
ab_352aa96443dd,usr_b899d81b11b6,exp_202502,onboarding_cta,test,2025-06-04 16:56:18
ab_36b76e16b87b,usr_76cf32c47cc0,exp_202502,onboarding_cta,test,2025-06-04 13:05:48
ab_62646e35425f,usr_06ac01cd884e,exp_202502,onboarding_cta,test,2025-06-04 09:58:33
ab_566fa9e07625,usr_0871829013af,exp_202502,onboarding_cta,test,2025-06-04 14:08:49
ab_68e44c831aae,usr_71ec0747b5a5,exp_202502,onboarding_cta,original,2025-06-04 02:40:38
ab_2d0af4b45561,usr_193f03252479,exp_202502,onboarding_cta,test,2025-06-04 10:14:21
ab_4c936aa52a95,usr_c888e11e9559,exp_202502,onboarding_cta,test,2025-06-05 15:26:49
ab_d1bd2653733f,usr_f64ddd78c93f,exp_202502,onboarding_cta,test,2025-06-05 04:03:13
ab_c3d1cbefe862,usr_1ae1ebd4f439,exp_202502,onboarding_cta,test,2025-06-05 10:57:25
ab_fc44b7306b71,usr_334a16807697,exp_202502,onboarding_cta,original,2025-06-05 17:57:58
ab_c3456b5f4374,usr_1efb3fbbcdf8,exp_202502,onboarding_cta,original,2025-06-05 09:57:22
ab_8557d44ceba0,usr_f222899434f5,exp_202502,onboarding_cta,original,2025-06-05 20:21:45
ab_34722da14972,usr_0272ecd5916e,exp_202502,onboarding_cta,original,2025-06-05 20:16:01
ab_24e3df005f3d,usr_ddc8fbfd61d9,exp_202502,onboarding_cta,original,2025-06-05 14:39:14
ab_e38d16b053e1,usr_9206e1a82662,exp_202502,onboarding_cta,test,2025-06-05 02:35:58
ab_35e0c9199bed,usr_1edabd63cc41,exp_202502,onboarding_cta,original,2025-06-05 10:20:53
ab_b42b7af29ee0,usr_4bdcde3437f1,exp_202502,onboarding_cta,original,2025-06-05 19:18:14
ab_0bf11bb118fe,usr_02f8e3e33cb1,exp_202502,onboarding_cta,test,2025-06-05 03:24:12
ab_04f7c82c1486,usr_303d4f56f2e6,exp_202502,onboarding_cta,test,2025-06-05 22:24:49
ab_ea4097b1cb1b,usr_0971488a1c62,exp_202502,onboarding_cta,original,2025-06-05 10:29:34
ab_5162530263f5,usr_4160c3f23f52,exp_202502,onboarding_cta,test,2025-06-05 09:45:46
ab_409246895b71,usr_957aa800f6e6,exp_202502,onboarding_cta,original,2025-06-05 16:31:39
ab_4a48238bb866,usr_8225c7835077,exp_202502,onboarding_cta,original,2025-06-06 22:27:31
ab_f270ae30bd09,usr_568cc9b8d624,exp_202502,onboarding_cta,original,2025-06-06 07:25:07
ab_a472c4137f05,usr_fb869878c4e2,exp_202502,onboarding_cta,test,2025-06-06 12:54:10
ab_58fd853f36ee,usr_3cbe14b0a543,exp_202502,onboarding_cta,original,2025-06-06 09:17:48
ab_aaa10d594885,usr_4e0a0a841482,exp_202502,onboarding_cta,original,2025-06-06 02:42:06
ab_7a47f158d7c0,usr_593859dbcfcc,exp_202502,onboarding_cta,original,2025-06-06 15:47:17
ab_32a8923facdc,usr_fb029d524097,exp_202502,onboarding_cta,original,2025-06-06 20:08:21
ab_aedd24fa1558,usr_e832134104f0,exp_202502,onboarding_cta,test,2025-06-06 11:20:14
ab_1490afff1a7e,usr_196389c95717,exp_202502,onboarding_cta,test,2025-06-06 14:18:15
ab_9f0072fb8c4a,usr_1d7afeafdbbf,exp_202502,onboarding_cta,test,2025-06-06 13:28:17
ab_bbc1c4c0e488,usr_74cd1338c615,exp_202502,onboarding_cta,original,2025-06-06 04:39:19
ab_8c2c00bb10fe,usr_ab19861ee52f,exp_202502,onboarding_cta,test,2025-06-06 00:51:21
ab_6f0cdffd3481,usr_eb3f4e86f172,exp_202502,onboarding_cta,original,2025-06-06 18:35:50
ab_6df5001c1f2b,usr_9a792bee86c0,exp_202502,onboarding_cta,test,2025-06-06 19:41:36
ab_a735567c9976,usr_1556b153ef65,exp_202502,onboarding_cta,test,2025-06-06 10:23:26
ab_cad489028105,usr_9f737d1c589d,exp_202502,onboarding_cta,original,2025-06-06 11:15:09
ab_63b6cf16e16d,usr_9390f8605f69,exp_202502,onboarding_cta,original,2025-06-06 22:45:53
ab_b4987b8e6082,usr_93c85eecec69,exp_202502,onboarding_cta,test,2025-06-06 04:25:42
ab_8797db3ecd5e,usr_1680a0500664,exp_202502,onboarding_cta,test,2025-06-07 22:37:58
ab_26f5829ca352,usr_847b1cffc267,exp_202502,onboarding_cta,original,2025-06-07 20:16:46
ab_acbfd7a5773c,usr_426c0b146e7d,exp_202502,onboarding_cta,original,2025-06-07 01:34:05
ab_8166c1a5d16c,usr_b161e3f811fd,exp_202502,onboarding_cta,original,2025-06-07 22:54:39
ab_69ebab2c690d,usr_20f56c6617c2,exp_202502,onboarding_cta,original,2025-06-07 11:15:12
ab_a28ebd087a68,usr_931da6fbf2bb,exp_202502,onboarding_cta,original,2025-06-07 23:10:54
ab_63b5f10f87bf,usr_b7c7394cd538,exp_202502,onboarding_cta,test,2025-06-07 19:44:51
ab_1284276af1a4,usr_30c8aeb69bd2,exp_202502,onboarding_cta,original,2025-06-07 09:09:49
ab_11fac9fa8f0e,usr_4be9c8186ea6,exp_202502,onboarding_cta,original,2025-06-07 19:00:47
ab_86b1055577e0,usr_e220fec05753,exp_202502,onboarding_cta,test,2025-06-07 19:40:43
ab_af77408c2e9e,usr_db497fb78bc3,exp_202502,onboarding_cta,original,2025-06-07 00:05:13
ab_31bd547dd771,usr_ffd28099934e,exp_202502,onboarding_cta,test,2025-06-07 05:38:02
ab_d882baf8aae2,usr_251100d750e7,exp_202502,onboarding_cta,test,2025-06-07 10:18:20
ab_6cfdb67cd1f4,usr_ea523402b30f,exp_202502,onboarding_cta,test,2025-06-07 20:06:25
ab_5c84f23b5440,usr_8e958bb1231d,exp_202502,onboarding_cta,test,2025-06-07 16:55:57
ab_867762fc61e7,usr_bc7e6a2ebae8,exp_202502,onboarding_cta,test,2025-06-07 21:56:58
ab_da299b02fff7,usr_a595d69d3be5,exp_202502,onboarding_cta,test,2025-06-07 08:40:45
ab_3ae0a678e4a0,usr_dcc2065bd2cb,exp_202502,onboarding_cta,original,2025-06-07 13:48:54
ab_764ccca75205,usr_9e4d028f79d5,exp_202502,onboarding_cta,test,2025-06-08 06:27:21
ab_b1dec3d3e06e,usr_3495330553d3,exp_202502,onboarding_cta,original,2025-06-08 23:15:28
ab_2ed8845db9fb,usr_fa71a04c4f9c,exp_202502,onboarding_cta,original,2025-06-08 00:31:13
ab_409e21a15fd1,usr_e2fc328a6816,exp_202502,onboarding_cta,original,2025-06-08 01:21:37
ab_0e758b431d25,usr_495ecb408206,exp_202502,onboarding_cta,test,2025-06-08 13:11:00
ab_a80b01075493,usr_c80c934966f0,exp_202502,onboarding_cta,original,2025-06-08 01:48:26
ab_63f52fe562aa,usr_f16f0dbdfda7,exp_202502,onboarding_cta,test,2025-06-08 12:14:58
ab_2dae0047d81d,usr_7de5a786438f,exp_202502,onboarding_cta,original,2025-06-08 03:02:39
ab_9f817e63e06d,usr_c5ca4900d3af,exp_202502,onboarding_cta,test,2025-06-08 19:15:28
ab_8ca581708fe2,usr_b6e83ee44208,exp_202502,onboarding_cta,test,2025-06-08 21:41:52
ab_3b02cbb45734,usr_3330e34b2881,exp_202502,onboarding_cta,original,2025-06-08 13:52:15
ab_669d19f7c899,usr_28d686fb5e8f,exp_202502,onboarding_cta,original,2025-06-08 14:05:28
ab_ed0be415fc29,usr_e17b7dac05dd,exp_202502,onboarding_cta,test,2025-06-08 17:52:06
ab_0ef091bf0044,usr_9de17f209655,exp_202502,onboarding_cta,test,2025-06-08 18:40:05
ab_66385d012cef,usr_f1a836fdaee8,exp_202502,onboarding_cta,original,2025-06-08 21:00:29
ab_69c51135718d,usr_2559177e9423,exp_202502,onboarding_cta,original,2025-06-08 23:47:58
ab_d92a7a6233ad,usr_464b0cbfde63,exp_202502,onboarding_cta,test,2025-06-08 11:40:35
ab_5b57e6cb55e3,usr_42ca7164f8c3,exp_202502,onboarding_cta,test,2025-06-09 03:58:46
ab_3f8f6c350e85,usr_965e6c3ec4ce,exp_202502,onboarding_cta,original,2025-06-09 17:57:53
ab_b3dadf6a2d2e,usr_1a2df2566455,exp_202502,onboarding_cta,test,2025-06-09 01:00:17
ab_dbbe3bda20e3,usr_dcbf31dc8c2d,exp_202502,onboarding_cta,original,2025-06-09 14:41:31
ab_175111bbc456,usr_3e12417ffce3,exp_202502,onboarding_cta,test,2025-06-09 12:35:43
ab_d7a45f3cbd42,usr_aeb0cc3688b4,exp_202502,onboarding_cta,original,2025-06-09 22:26:40
ab_646c7866049c,usr_de772f5b0c5f,exp_202502,onboarding_cta,original,2025-06-09 18:23:00
ab_bf75cff67abe,usr_6fee5262107b,exp_202502,onboarding_cta,test,2025-06-09 06:55:13
ab_c989851fc4b0,usr_656df06f67a4,exp_202502,onboarding_cta,test,2025-06-09 03:02:10
ab_9bad975d732e,usr_919794124ced,exp_202502,onboarding_cta,original,2025-06-09 14:51:45
ab_38c0742305ab,usr_2fd1907f99ee,exp_202502,onboarding_cta,test,2025-06-09 03:58:21
ab_6c2b884e82af,usr_e77d6dfaee42,exp_202502,onboarding_cta,test,2025-06-09 09:25:52
ab_2ab185317dba,usr_e6764074b8cd,exp_202502,onboarding_cta,original,2025-06-09 04:27:39
ab_09ee61e87959,usr_93066aa080c9,exp_202502,onboarding_cta,test,2025-06-09 11:34:16
ab_ff4c1a37cb7b,usr_750950bdd94c,exp_202502,onboarding_cta,test,2025-06-09 02:43:08
ab_183dc620f094,usr_1181344bfaf6,exp_202502,onboarding_cta,test,2025-06-09 18:08:52
ab_376a4eec7244,usr_bd0e50fef99c,exp_202502,onboarding_cta,test,2025-06-09 08:36:20
ab_7b882ca52139,usr_736ff6637f85,exp_202502,onboarding_cta,test,2025-06-10 22:18:21
ab_582d56a6221f,usr_5b12e46cd641,exp_202502,onboarding_cta,original,2025-06-10 03:29:06
ab_8baa81e4c216,usr_d26ca629a66f,exp_202502,onboarding_cta,test,2025-06-10 10:18:53
ab_7552fc4c5087,usr_adea091e47e6,exp_202502,onboarding_cta,original,2025-06-10 11:40:25
ab_3c7c7288dc22,usr_0daa08ea7e61,exp_202502,onboarding_cta,test,2025-06-10 10:11:41
ab_4f27b95001a4,usr_7cee91dce7a3,exp_202502,onboarding_cta,original,2025-06-10 20:56:34
ab_6ef8b14994eb,usr_06bc0f722f50,exp_202502,onboarding_cta,test,2025-06-10 15:42:31
ab_3c3d63d84eb2,usr_8f784be78c7a,exp_202502,onboarding_cta,original,2025-06-10 00:21:56
ab_45b2bfe0eaf5,usr_99537e5caa95,exp_202502,onboarding_cta,original,2025-06-10 16:39:23
ab_8f6cded760eb,usr_7e3ead4f5354,exp_202502,onboarding_cta,original,2025-06-10 13:47:36
ab_692f22e544e9,usr_55b73d93a2d9,exp_202502,onboarding_cta,original,2025-06-10 22:48:08
ab_159921324554,usr_9a6070aa68f7,exp_202502,onboarding_cta,test,2025-06-10 03:42:02
ab_31674dee119c,usr_72a6f7072f1f,exp_202502,onboarding_cta,test,2025-06-10 11:14:09
ab_19a546f45a77,usr_f783f77af647,exp_202502,onboarding_cta,original,2025-06-10 10:08:30
ab_3e9c4350bd6b,usr_4700f8daea39,exp_202502,onboarding_cta,test,2025-06-10 11:36:05
ab_ae3e7a642bd8,usr_66365810d507,exp_202502,onboarding_cta,test,2025-06-10 06:14:21
ab_63c6d230391a,usr_7b5cf0f1ad9f,exp_202502,onboarding_cta,test,2025-06-10 11:59:54
ab_f23eadf642e3,usr_6183a17202f3,exp_202502,onboarding_cta,original,2025-06-10 06:02:35
ab_4972152ee9b7,usr_f2286289a647,exp_202502,onboarding_cta,original,2025-06-10 19:55:40
ab_52f3d83796c1,usr_29765f6fae6b,exp_202502,onboarding_cta,test,2025-06-10 21:12:29
ab_803e5a5d3849,usr_c0a3e971659e,exp_202502,onboarding_cta,test,2025-06-11 00:30:00
ab_629478f18690,usr_493cf086a701,exp_202502,onboarding_cta,original,2025-06-11 03:27:42
ab_a255b4815d39,usr_0b68531cf512,exp_202502,onboarding_cta,original,2025-06-11 19:00:25
ab_e0a50714e51b,usr_80372594e7c0,exp_202502,onboarding_cta,original,2025-06-11 18:57:55
